location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Austria,2021-08-27,50,59,75.41,72.11,0.03
Austria,2021-08-27,60,69,85.9,83.12,0.06
Austria,2021-08-27,70,79,83.23,80.89,0.07
Austria,2021-08-27,80,,100.99,97.71,0.11
Austria,2021-09-03,0,4,0.03,0.01,0.0
Austria,2021-09-03,10,14,15.82,12.17,0.0
Austria,2021-09-03,15,17,47.74,40.56,0.01
Austria,2021-09-03,18,24,59.23,54.56,0.02
Austria,2021-09-03,25,49,64.89,61.13,0.04
Austria,2021-09-03,5,9,0.04,0.01,0.0
Austria,2021-09-03,50,59,75.87,72.61,0.06
Austria,2021-09-03,60,69,86.25,83.52,0.11
Austria,2021-09-03,70,79,83.47,81.14,0.13
Austria,2021-09-03,80,,101.21,97.95,0.28
Austria,2021-09-10,0,4,0.03,0.01,0.0
Austria,2021-09-10,10,14,16.83,12.94,0.0
Austria,2021-09-10,15,17,49.49,41.93,0.01
Austria,2021-09-10,18,24,60.31,55.5,0.03
Austria,2021-09-10,25,49,65.67,61.81,0.07
Austria,2021-09-10,5,9,0.05,0.01,0.0
Austria,2021-09-10,50,59,76.35,73.05,0.12
Austria,2021-09-10,60,69,86.61,83.86,0.18
Austria,2021-09-10,70,79,83.71,81.37,0.26
Austria,2021-09-10,80,,101.46,98.18,0.68
Austria,2021-09-17,0,4,0.04,0.01,0.0
Austria,2021-09-17,10,14,17.85,13.87,0.0
Austria,2021-09-17,15,17,51.35,43.54,0.01
Austria,2021-09-17,18,24,61.51,56.45,0.06
Austria,2021-09-17,25,49,66.53,62.5,0.13
Austria,2021-09-17,5,9,0.07,0.02,0.0
Austria,2021-09-17,50,59,76.89,73.49,0.23
Austria,2021-09-17,60,69,87.0,84.2,0.33
Austria,2021-09-17,70,79,83.96,81.6,0.52
Austria,2021-09-17,80,,101.75,98.41,1.88
Austria,2021-09-24,0,4,0.04,0.01,0.0
Austria,2021-09-24,10,14,18.84,14.72,0.0
Austria,2021-09-24,15,17,53.16,45.01,0.02
Austria,2021-09-24,18,24,62.64,57.43,0.09
Austria,2021-09-24,25,49,67.34,63.2,0.23
Austria,2021-09-24,5,9,0.1,0.02,0.0
Austria,2021-09-24,50,59,77.4,73.93,0.4
Austria,2021-09-24,60,69,87.35,84.52,0.57
Austria,2021-09-24,70,79,84.22,81.83,0.97
Austria,2021-09-24,80,,102.03,98.65,4.19
Austria,2021-10-01,0,4,0.05,0.01,0.0
Austria,2021-10-01,10,14,19.76,15.64,0.0
Austria,2021-10-01,15,17,54.51,46.57,0.02
Austria,2021-10-01,18,24,63.57,58.32,0.17
Austria,2021-10-01,25,49,67.97,63.79,0.37
Austria,2021-10-01,5,9,0.15,0.03,0.0
Austria,2021-10-01,50,59,77.78,74.3,0.63
Austria,2021-10-01,60,69,87.62,84.8,0.89
Austria,2021-10-01,70,79,84.4,82.02,1.56
Austria,2021-10-01,80,,102.26,98.86,7.99
Austria,2021-10-08,0,4,0.05,0.01,0.0
Austria,2021-10-08,10,14,20.48,16.6,0.01
Austria,2021-10-08,15,17,55.61,48.18,0.03
Austria,2021-10-08,18,24,64.33,59.2,0.32
Austria,2021-10-08,25,49,68.47,64.4,0.64
Austria,2021-10-08,5,9,0.21,0.04,0.0
Austria,2021-10-08,50,59,78.08,74.68,1.02
Austria,2021-10-08,60,69,87.84,85.09,1.43
Austria,2021-10-08,70,79,84.56,82.25,2.63
Austria,2021-10-08,80,,102.49,99.13,15.52
Austria,2021-10-15,0,4,0.05,0.01,0.0
Austria,2021-10-15,10,14,21.15,17.46,0.01
Austria,2021-10-15,15,17,56.55,49.71,0.04
Austria,2021-10-15,18,24,64.93,60.02,0.5
Austria,2021-10-15,25,49,68.89,64.97,0.98
Austria,2021-10-15,5,9,0.26,0.07,0.0
Austria,2021-10-15,50,59,78.33,75.02,1.53
Austria,2021-10-15,60,69,88.02,85.36,2.11
Austria,2021-10-15,70,79,84.67,82.46,3.99
Austria,2021-10-15,80,,102.66,99.38,21.77
Austria,2021-10-22,0,4,0.06,0.02,0.0
Austria,2021-10-22,10,14,21.82,18.48,0.01
Austria,2021-10-22,15,17,57.54,51.23,0.05
Austria,2021-10-22,18,24,65.66,60.77,0.76
Austria,2021-10-22,25,49,69.46,65.52,1.45
Austria,2021-10-22,5,9,0.34,0.11,0.0
Austria,2021-10-22,50,59,78.66,75.35,2.24
Austria,2021-10-22,60,69,88.21,85.61,3.03
Austria,2021-10-22,70,79,84.79,82.65,5.96
Austria,2021-10-22,80,,102.82,99.6,28.58
Austria,2021-10-29,0,4,0.06,0.02,0.0
Austria,2021-10-29,10,14,22.63,19.08,0.01
Austria,2021-10-29,15,17,58.93,52.26,0.07
Austria,2021-10-29,18,24,66.74,61.48,1.05
Austria,2021-10-29,25,49,70.37,66.02,1.85
Austria,2021-10-29,5,9,0.39,0.14,0.0
Austria,2021-10-29,50,59,79.17,75.65,2.79
Austria,2021-10-29,60,69,88.43,85.81,3.76
Austria,2021-10-29,70,79,84.9,82.78,7.65
